"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000134070",0.369401021809025,1.74359418455288,4.93536676951511,0.353285635289104,0.723874313490992,NA
"ENSG00000134072",2.75343157773591,2.51523521603744,3.27792554765899,0.76732530360055,0.4428881275755,NA
"ENSG00000134077",14.9051009199588,-2.91936152911612,2.41706159537321,-1.207814287689,0.227118704464345,NA
"ENSG00000134086",11.8321328956044,-0.175400863612983,2.32741104512423,-0.0753630794957496,0.939925833933751,NA
"ENSG00000134107",11.6084032763837,2.93840298780735,2.63944717125171,1.11326455774975,0.265594823471479,NA
"ENSG00000134108",49.4007834960551,0.274188126052374,2.23642057941317,0.122601324892262,0.902422805248135,0.99988601171724
"ENSG00000134109",159.984605455595,0.456653048402066,1.75657753994749,0.259967486784397,0.794888853315554,0.99988601171724
"ENSG00000134115",0,NA,NA,NA,NA,NA
"ENSG00000134121",0,NA,NA,NA,NA,NA
"ENSG00000134138",1.66549982300602,-0.348727109884169,4.70688739777926,-0.0740886875791209,0.940939816526328,NA
"ENSG00000134146",74.4809828827121,-4.39301025628811,2.18795329965049,-2.00781719472251,0.0446627209593257,0.437508915698662
"ENSG00000134152",13.373918561113,-3.13719796321111,2.29494991816476,-1.36700062096339,0.171625110873201,NA
"ENSG00000134153",3.75357781678238,5.2217821315539,3.59318747691983,1.45324511039155,0.146155711351917,NA
"ENSG00000134160",0,NA,NA,NA,NA,NA
"ENSG00000134183",0,NA,NA,NA,NA,NA
"ENSG00000134184",0.73880204361805,2.85080554943882,4.86109421964509,0.586453465130935,0.557570824457769,NA
"ENSG00000134186",28.9432795539648,-1.15472151682751,1.9589691540976,-0.589453649340097,0.555556996436426,0.99988601171724
"ENSG00000134193",0,NA,NA,NA,NA,NA
"ENSG00000134198",0,NA,NA,NA,NA,NA
"ENSG00000134200",0,NA,NA,NA,NA,NA
"ENSG00000134201",0,NA,NA,NA,NA,NA
"ENSG00000134202",90.0442206064607,0.55136521481852,1.95669432202833,0.281784031675918,0.778109115865173,0.99988601171724
"ENSG00000134207",0,NA,NA,NA,NA,NA
"ENSG00000134215",32.7435157977184,3.71255278244942,2.34715258502739,1.58172621845379,0.113712084686813,0.728778385412355
"ENSG00000134216",0,NA,NA,NA,NA,NA
"ENSG00000134222",5.62900841901421,-6.04455535249359,3.2300684548606,-1.87133970594269,0.0612980103187191,NA
"ENSG00000134240",0,NA,NA,NA,NA,NA
"ENSG00000134242",0,NA,NA,NA,NA,NA
"ENSG00000134243",0,NA,NA,NA,NA,NA
"ENSG00000134245",10.6578499479119,0.173523457800424,2.62288842500842,0.0661573920361737,0.947252518648922,NA
"ENSG00000134247",1110.7103670515,0.383164808773917,1.75569409421909,0.218241212996928,0.827241175573432,0.99988601171724
"ENSG00000134248",128.933248617862,0.881035051694331,1.71077242917644,0.514992547616902,0.606558227671091,0.99988601171724
"ENSG00000134249",0,NA,NA,NA,NA,NA
"ENSG00000134250",24.8697482168215,6.43209336630577,2.7306801920863,2.35549127464521,0.0184982314595735,0.257862028793023
"ENSG00000134253",7.91361607354601,-2.6833562006331,2.8735226622506,-0.933821137339298,0.350396164227397,NA
"ENSG00000134255",103.734114570329,-6.4678663253451,1.96815927705197,-3.28625147403369,0.00101530323553904,0.0902219461373829
"ENSG00000134256",0,NA,NA,NA,NA,NA
"ENSG00000134258",0,NA,NA,NA,NA,NA
"ENSG00000134259",0,NA,NA,NA,NA,NA
"ENSG00000134262",5.54101532713537,5.79018063443523,3.73370404583511,1.55078725130721,0.120952676776255,NA
"ENSG00000134265",108.073069748987,1.70996863319536,1.84105103718266,0.92880023348625,0.35299262345028,0.99988601171724
"ENSG00000134278",35.064591386715,2.08681876860281,2.26804294910078,0.920096671639387,0.357522243525053,0.99988601171724
"ENSG00000134283",54.2464150132313,-1.55946973441564,1.99302711205134,-0.782462880201636,0.433942592129089,0.99988601171724
"ENSG00000134285",3.45115540212589,-1.11811024236158,3.29380902752894,-0.339458126751327,0.73426463633139,NA
"ENSG00000134287",6.22488592901886,0.458719520522966,2.50826101502255,0.18288348691607,0.854889439907167,NA
"ENSG00000134291",243.180429552118,-1.28965193763065,1.68797212954009,-0.764024426150942,0.444852686564627,0.99988601171724
"ENSG00000134294",937.94360202171,0.963939861155881,1.73757801323832,0.554760623011905,0.579058404117021,0.99988601171724
"ENSG00000134297",0,NA,NA,NA,NA,NA
"ENSG00000134308",192.970209784838,-0.927086094194906,1.69121977958317,-0.548176000178641,0.583571059684109,0.99988601171724
"ENSG00000134313",24.7502881328293,-1.23383189436724,2.06418657614852,-0.597732738224368,0.550018277239979,0.99988601171724
"ENSG00000134317",6.32486121930895,-2.14302990961253,3.00754585681474,-0.712551033845979,0.47612362110664,NA
"ENSG00000134318",21.0053457136968,0.569739183829777,2.44086021927281,0.233417374469529,0.815437322876487,0.99988601171724
"ENSG00000134321",0,NA,NA,NA,NA,NA
"ENSG00000134323",0,NA,NA,NA,NA,NA
"ENSG00000134324",9.52946656516867,1.98049344858942,2.37962812896693,0.832270145272324,0.405256478126776,NA
"ENSG00000134326",0,NA,NA,NA,NA,NA
"ENSG00000134330",99.56005204916,-2.74653537533201,2.0709175599443,-1.32624080671076,0.184759946677218,0.898652485435313
"ENSG00000134339",0,NA,NA,NA,NA,NA
"ENSG00000134343",0,NA,NA,NA,NA,NA
"ENSG00000134352",19.0271009433029,1.30051835032886,2.58349277232078,0.503395389475229,0.614686312504201,0.99988601171724
"ENSG00000134363",18.064827722414,-2.50777988009872,2.13168231963513,-1.17643227464023,0.239422180963873,0.980907727096822
"ENSG00000134365",0,NA,NA,NA,NA,NA
"ENSG00000134369",59.8784766335435,0.336572657116431,2.02540917389786,0.166175142017701,0.868019121242018,0.99988601171724
"ENSG00000134371",41.9696865495766,0.643436125775653,2.11795661569934,0.303800427735953,0.76127994084637,0.99988601171724
"ENSG00000134375",201.310957104063,0.376866174958654,1.78207355952295,0.21147621709821,0.832515688559379,0.99988601171724
"ENSG00000134376",0,NA,NA,NA,NA,NA
"ENSG00000134389",0,NA,NA,NA,NA,NA
"ENSG00000134398",0,NA,NA,NA,NA,NA
"ENSG00000134419",304.111214205182,-0.386182703945254,1.68172712002109,-0.229634581822294,0.818375732457759,0.99988601171724
"ENSG00000134438",0,NA,NA,NA,NA,NA
"ENSG00000134440",179.876216826025,0.750943418630417,1.74683252173634,0.429888617990684,0.667276665434281,0.99988601171724
"ENSG00000134443",0,NA,NA,NA,NA,NA
"ENSG00000134444",9.97910982593895,-6.84815876969861,3.09579057229844,-2.21208722288157,0.0269606387928581,NA
"ENSG00000134452",1.10820306542707,3.44976521728165,4.83549588738933,0.713425323404457,0.475582607632968,NA
"ENSG00000134453",14.6893798010773,-7.43615549162209,2.75448962902795,-2.69964911584956,0.00694126415290362,NA
"ENSG00000134460",0.434415425455612,2.19025186237223,4.90408931306327,0.446617449755237,0.655151294251803,NA
"ENSG00000134461",1.51736934917346,-0.0823455327792424,4.72576065372307,-0.0174248208517223,0.986097707983684,NA
"ENSG00000134463",0.389283652777704,-2.06981017567233,4.94574703873113,-0.418503040989203,0.675579363633204,NA
"ENSG00000134470",0.562772732693908,-2.77042661349609,4.89043214276585,-0.566499346605643,0.571054376988339,NA
"ENSG00000134480",62.8400656336894,0.0484118091180445,1.78018062576192,0.02719488596688,0.978304294606426,0.99988601171724
"ENSG00000134489",0,NA,NA,NA,NA,NA
"ENSG00000134490",31.5781648463635,-1.67871895648178,2.14557088275172,-0.782411324639533,0.433972880530259,0.99988601171724
"ENSG00000134504",8.43833522185431,2.69600885630443,2.38932955129722,1.12835370693871,0.259170570139651,NA
"ENSG00000134508",2.97959305156036,-5.12988427098507,3.81674638511403,-1.3440464084783,0.178933380280062,NA
"ENSG00000134516",0,NA,NA,NA,NA,NA
"ENSG00000134531",43.5878262579115,5.98420760711494,1.93715526572906,3.08917292949295,0.00200714572220917,0.104991197832088
"ENSG00000134532",0,NA,NA,NA,NA,NA
"ENSG00000134533",0,NA,NA,NA,NA,NA
"ENSG00000134538",0,NA,NA,NA,NA,NA
"ENSG00000134539",17.7120710457149,0.674423660448526,2.09217149784503,0.322355820803024,0.747183149183279,0.99988601171724
"ENSG00000134545",0,NA,NA,NA,NA,NA
"ENSG00000134548",0,NA,NA,NA,NA,NA
"ENSG00000134551",0,NA,NA,NA,NA,NA
"ENSG00000134569",0,NA,NA,NA,NA,NA
"ENSG00000134571",0,NA,NA,NA,NA,NA
"ENSG00000134574",16.1646554603066,1.22087632901288,2.08007190534016,0.586939483139275,0.557244351231886,NA
"ENSG00000134575",2.25109093077563,-4.73878238518154,4.66390876221431,-1.01605383526664,0.309603750947944,NA
"ENSG00000134588",0,NA,NA,NA,NA,NA
"ENSG00000134590",1.14199329996806,0.0456411432802307,4.76598566669297,0.0095764331813235,0.992359228603976,NA
"ENSG00000134594",0,NA,NA,NA,NA,NA
"ENSG00000134595",0,NA,NA,NA,NA,NA
"ENSG00000134597",13.6885091107832,0.261031643036861,2.53261598888674,0.103067991429527,0.917909008835117,NA
"ENSG00000134602",16.3721102137467,4.02733088041049,2.8487110182657,1.41373795186229,0.157438857735716,NA
"ENSG00000134612",0,NA,NA,NA,NA,NA
"ENSG00000134627",0,NA,NA,NA,NA,NA
"ENSG00000134640",0,NA,NA,NA,NA,NA
"ENSG00000134644",55.7133618157997,1.40839464433867,1.8606835131468,0.75692326738403,0.449095834803515,0.99988601171724
"ENSG00000134668",0.773179461913651,-0.551231044070248,4.88272754625526,-0.112894082016312,0.910114528203294,NA
"ENSG00000134684",127.116535508972,-2.29787595035247,1.98128687147879,-1.15978962129668,0.246134470723799,0.991274564636568
"ENSG00000134686",0,NA,NA,NA,NA,NA
"ENSG00000134690",9.18429714959399,-4.84477345502949,3.17318604620387,-1.52678518828903,0.126814435903069,NA
"ENSG00000134697",142.857351874673,0.800051406998505,1.87074709520908,0.427664118280557,0.668895677185676,0.99988601171724
"ENSG00000134698",13.3189546737558,-7.29576346960146,3.20767410126658,-2.27447154519864,0.02293765005937,NA
"ENSG00000134709",1.15374912735135,-3.75273124258464,4.83881031202404,-0.775548327087635,0.438015720461811,NA
"ENSG00000134716",0,NA,NA,NA,NA,NA
"ENSG00000134717",176.478343235765,-1.12712515738961,1.71398268578719,-0.657605917922062,0.510791390864696,0.99988601171724
"ENSG00000134744",33.1166061556396,-2.11807088344872,2.45403651959174,-0.863096725146164,0.388084288360955,0.99988601171724
"ENSG00000134748",135.777597488647,-1.10423341032077,1.75016915967726,-0.630929532848355,0.528086600659783,0.99988601171724
"ENSG00000134755",308.910384908995,-0.564290784030287,1.69630500130421,-0.332658798739867,0.739391853649417,0.99988601171724
"ENSG00000134757",500.15244426265,0.104986487164625,1.68657755853841,0.0622482414954022,0.95036514579097,0.99988601171724
"ENSG00000134758",18.2624201959097,-1.54573450580116,2.43499280649878,-0.634800440344519,0.525558576072712,0.99988601171724
"ENSG00000134759",80.6965232710699,0.503931499391748,1.78876316313779,0.281720637911488,0.778157728426542,0.99988601171724
"ENSG00000134760",0,NA,NA,NA,NA,NA
"ENSG00000134762",404.793840407857,-1.08882140969881,1.72784446637017,-0.630161701988253,0.528588793514863,0.99988601171724
"ENSG00000134765",0,NA,NA,NA,NA,NA
"ENSG00000134769",3.23596644332633,1.2371124088685,3.53767290158534,0.349696663112668,0.72656635820785,NA
"ENSG00000134775",0,NA,NA,NA,NA,NA
"ENSG00000134779",34.83084377429,1.5125867243938,1.9017108455836,0.795382078146383,0.42639128181204,0.99988601171724
"ENSG00000134780",0,NA,NA,NA,NA,NA
"ENSG00000134802",8.64320632622475,-3.20298643454043,3.07622019117957,-1.04120844266101,0.297778818229998,NA
"ENSG00000134809",49.9002210515101,-1.52655162956651,2.29556142068249,-0.665001430940869,0.506049577838002,0.99988601171724
"ENSG00000134812",0,NA,NA,NA,NA,NA
"ENSG00000134815",2.25617139279151,0.941744050224057,4.2554435573204,0.221303381783558,0.824856216980131,NA
"ENSG00000134817",0,NA,NA,NA,NA,NA
"ENSG00000134824",23.6493920684901,7.03872044601846,2.6646033354034,2.64156407540969,0.0082524195648951,0.16679596249988
"ENSG00000134825",113.541193797717,-0.0465421805053409,1.69976606448282,-0.0273815211856827,0.97815543668061,0.99988601171724
"ENSG00000134827",0,NA,NA,NA,NA,NA
"ENSG00000134830",27.7296590569832,0.771328787123284,2.04863264871255,0.376509076728822,0.706538468844504,0.99988601171724
"ENSG00000134851",33.0373616769893,1.02533353771664,2.02074904604822,0.50740270778392,0.611872286170832,0.99988601171724
"ENSG00000134852",101.566148153036,-1.4592024544424,2.03310034354337,-0.717722791733556,0.472928227264518,0.99988601171724
"ENSG00000134853",0,NA,NA,NA,NA,NA
"ENSG00000134864",0,NA,NA,NA,NA,NA
"ENSG00000134871",0,NA,NA,NA,NA,NA
"ENSG00000134873",17.7312490468332,7.47384509398624,3.18984014452622,2.34301556045414,0.019128585299295,0.262204065512145
"ENSG00000134874",26.8934457080617,1.59045645354396,1.88594422362379,0.843321045034904,0.399048915967098,0.99988601171724
"ENSG00000134882",7.70178125753523,-1.13311689718679,2.46369871564068,-0.459925107722486,0.645569977649165,NA
"ENSG00000134884",39.078819997198,-1.79839502731979,1.83613486457781,-0.979446042888194,0.327359636623241,0.99988601171724
"ENSG00000134897",3.10866788146806,-2.96794086690055,3.49176348773799,-0.849983361508607,0.395334336809069,NA
"ENSG00000134899",14.6767474582934,-1.81769028280474,2.66674648095733,-0.681613455116366,0.495483404684843,NA
"ENSG00000134900",172.429876072454,-3.37834589052638,1.86233207466716,-1.81404054436971,0.069671483951656,0.56107316919818
"ENSG00000134901",18.7156774092409,4.66643067656102,2.62372882687762,1.7785491506431,0.0753137070252498,0.588380145598198
"ENSG00000134905",6.03671087869741,1.66387765199519,2.57375678467239,0.646478199456979,0.517969711155973,NA
"ENSG00000134909",28.0928342725888,-3.94442031753415,2.2903606909749,-1.72218303129155,0.0850363677163249,0.626110627442769
"ENSG00000134910",171.278301801775,-4.02018404285779,1.93851658583967,-2.07384557461315,0.0380936550047578,0.395039633590586
"ENSG00000134917",0,NA,NA,NA,NA,NA
"ENSG00000134940",0,NA,NA,NA,NA,NA
"ENSG00000134954",4.58936246839163,2.00794698668073,3.02272252201922,0.664284257669603,0.506508394661477,NA
"ENSG00000134955",17.8804056766308,0.661651808204752,2.02859284006457,0.326162941689025,0.744301077804769,0.99988601171724
"ENSG00000134962",2.75049492545039,2.76943873178767,3.71578625004606,0.745317019178198,0.45608009488835,NA
"ENSG00000134970",156.351813515379,2.1618622468789,1.8288195998755,1.18210798212468,0.237162857590039,0.980136601239421
"ENSG00000134982",23.421954046058,5.11122160581156,2.44878349702737,2.08724928602964,0.0368656064116136,0.387765501805523
"ENSG00000134986",0,NA,NA,NA,NA,NA
"ENSG00000134987",47.0812202157851,0.244300828950045,2.26611047154699,0.107806230992468,0.914149400083422,0.99988601171724
"ENSG00000134996",18.4724929902883,-1.34286279024199,2.15191456781773,-0.624031646202291,0.532606802201845,0.99988601171724
"ENSG00000135002",5.29627660187897,1.86470475468729,3.01174968208607,0.619143339095736,0.535821934732559,NA
"ENSG00000135018",150.80209615332,-4.33279716532182,1.88151919185502,-2.30281847991678,0.0212890583210694,0.280653371219351
"ENSG00000135040",52.5289078011245,1.69408665638474,1.80039841228873,0.940950983305504,0.34672997887516,0.99988601171724
"ENSG00000135045",4.18270702571135,-0.34726773462798,3.56833899393591,-0.0973191547154384,0.92247294493883,NA
"ENSG00000135046",1667.68515121933,-0.270926808636386,1.66524033134414,-0.162695320030894,0.870758331969143,0.99988601171724
"ENSG00000135047",42.6147830091807,0.508970525625794,2.35774614031383,0.215871639835681,0.829087804022613,0.99988601171724
"ENSG00000135048",3.18326468527857,-3.1603706143779,3.86753667701923,-0.817153366161131,0.413840788725886,NA
"ENSG00000135049",2.21640613085415,4.46349584758583,4.73478006580494,0.942703945178289,0.345832354866809,NA
"ENSG00000135052",29.2475141399293,1.51842590094402,2.31459406483672,0.656022550136081,0.511809615144139,0.99988601171724
"ENSG00000135063",0,NA,NA,NA,NA,NA
"ENSG00000135069",362.940505391347,-1.75238926379769,1.75896150940243,-0.996263564853687,0.319122101834598,0.99988601171724
"ENSG00000135070",22.715951693902,-4.21006622453966,2.51084702917434,-1.67675138135519,0.0935911085478824,0.663763635831706
"ENSG00000135074",12.2792445085614,2.3423700566964,2.94944679856014,0.794172675987883,0.427094913126527,NA
"ENSG00000135077",1.83699382712946,2.84016627914504,4.59236143941285,0.618454430605133,0.536275827535186,NA
"ENSG00000135083",12.5600347127203,-0.198691034960258,2.18463371931097,-0.0909493583313017,0.927532830399819,NA
"ENSG00000135090",94.1411480331074,-2.14893507038402,1.84873254827222,-1.16238288355574,0.245079972807708,0.991274564636568
"ENSG00000135093",2.06350001987766,-4.61357488802181,4.79714810890028,-0.961732842782593,0.336183820205633,NA
"ENSG00000135094",0,NA,NA,NA,NA,NA
"ENSG00000135097",0,NA,NA,NA,NA,NA
"ENSG00000135100",0.144805141818537,1.057641309416,4.96532168902096,0.213005596748062,0.831322597284877,NA
"ENSG00000135108",47.7195125323596,-0.873836268529556,1.83309435243177,-0.476700104045561,0.633575688777843,0.99988601171724
"ENSG00000135111",0.954898821164431,2.01808640669042,4.81073055009343,0.419496869690867,0.674853041960813,NA
"ENSG00000135114",37.771775883843,5.19327241200104,1.98646789363697,2.61432486708497,0.00894039824458705,0.175542010830759
"ENSG00000135116",3.84735645274054,0.884480783906695,2.91989506001376,0.302915264325467,0.761954438298971,NA
"ENSG00000135119",4.50334725104457,0.422024061221266,2.75588357291398,0.153135664136577,0.878291291641018,NA
"ENSG00000135124",7.82463618491075,0.379323312379473,2.56828064095559,0.147695429514407,0.882583138796884,NA
"ENSG00000135127",1.16785095833311,-3.75441208732698,4.83874806100199,-0.775905676426049,0.437804680755592,NA
"ENSG00000135144",0,NA,NA,NA,NA,NA
"ENSG00000135148",15.9911831877383,-0.629240292248007,2.3863716964009,-0.263680755683208,0.792025925621556,NA
"ENSG00000135164",121.615932603404,1.33852436686341,1.71575365729025,0.780137848563524,0.43530974048249,0.99988601171724
"ENSG00000135175",0,NA,NA,NA,NA,NA
"ENSG00000135185",9.93641319106932,-0.584126767463682,2.56929338647494,-0.227349188900961,0.820152227128546,NA
"ENSG00000135205",1.01363599272976,3.37938253063086,4.83799773664164,0.698508497644876,0.484859245467358,NA
"ENSG00000135211",31.5713850764686,-0.171182688202475,2.36222478181065,-0.0724667226931988,0.942230487262959,0.99988601171724
"ENSG00000135218",1.01363599272976,3.37938253063086,4.83799773664164,0.698508497644876,0.484859245467358,NA
"ENSG00000135220",0,NA,NA,NA,NA,NA
"ENSG00000135222",0,NA,NA,NA,NA,NA
"ENSG00000135226",0,NA,NA,NA,NA,NA
"ENSG00000135241",19.6564737478147,0.865800910044908,2.46217896604759,0.351640121203185,0.725108172122705,0.99988601171724
"ENSG00000135245",42.9493147193262,-2.10165883946126,1.98394065583063,-1.05933553671813,0.289446996223852,0.99988601171724
"ENSG00000135248",0,NA,NA,NA,NA,NA
"ENSG00000135249",51.6341163094575,3.63095722643223,2.17316974886541,1.67081160057925,0.0947588964557969,0.66994149839942
"ENSG00000135250",154.331519880364,0.479574715878723,2.04525657840966,0.234481444011112,0.814611237221963,0.99988601171724
"ENSG00000135253",12.0736805893331,0.544186939122372,2.19349744304734,0.248090984034317,0.80406401129769,NA
"ENSG00000135269",59.2373181844596,-1.87528485893274,1.90716772103183,-0.983282612353655,0.325468365316745,0.99988601171724
"ENSG00000135272",2.50447317999457,3.24658989106862,4.1289495742551,0.786299234873637,0.431692200628679,NA
"ENSG00000135297",23.5059918371964,0.370559469257858,2.03002835152569,0.182539061082255,0.855159702950301,0.99988601171724
"ENSG00000135298",0,NA,NA,NA,NA,NA
"ENSG00000135299",5.93701081456004,5.91014296835047,3.62473372541041,1.63050403590164,0.102995012915893,NA
"ENSG00000135312",0,NA,NA,NA,NA,NA
"ENSG00000135314",2.89588884581497,2.29949263073929,4.01221063478064,0.573123606922748,0.566561004330617,NA
"ENSG00000135315",11.2892259305534,-7.04573697362941,3.3175259304536,-2.12379258559889,0.0336874912685389,NA
"ENSG00000135316",150.848471238544,0.79391277939757,1.69538177509274,0.468279647133839,0.639584621223715,0.99988601171724
"ENSG00000135317",56.9177868393908,0.926202239623985,1.8024309378727,0.513862817244539,0.607347905430472,0.99988601171724
"ENSG00000135318",32.044717190123,-5.73058642542027,2.45816508135983,-2.33124555745873,0.0197404151570114,0.268203703753105
"ENSG00000135324",0,NA,NA,NA,NA,NA
"ENSG00000135333",1.16785095833311,-3.75441208732698,4.83874806100199,-0.775905676426049,0.437804680755592,NA
"ENSG00000135334",5.2539051220459,0.111435338374056,2.82079166806322,0.0395049870700195,0.968487777515402,NA
"ENSG00000135336",166.156422749171,0.648191575234444,1.69912515222968,0.381485480562662,0.702843042974303,0.99988601171724
"ENSG00000135338",6.20405724670851,-6.1725277882938,3.2274282524087,-1.91252207812431,0.0558092635524552,NA
"ENSG00000135341",8.18475371977356,1.47202409425408,2.67752960095528,0.54976949413702,0.582477484736117,NA
"ENSG00000135346",0,NA,NA,NA,NA,NA
"ENSG00000135362",0,NA,NA,NA,NA,NA
"ENSG00000135363",0,NA,NA,NA,NA,NA
"ENSG00000135365",32.5735102055915,-0.440827220384816,2.18648041969396,-0.201614986539197,0.84021772825677,0.99988601171724
"ENSG00000135372",20.2876629094995,-2.48646236386361,2.3612805300107,-1.05301438446721,0.292334399493764,0.99988601171724
"ENSG00000135373",258.334792932253,0.254099246827265,1.68541856274777,0.150763289573008,0.880162445870769,0.99988601171724
"ENSG00000135374",0,NA,NA,NA,NA,NA
"ENSG00000135378",134.368116016478,-1.39530206900948,1.78002577532942,-0.783866216067157,0.433118615057883,0.99988601171724
"ENSG00000135387",53.2424372283534,-1.23900901577783,1.94245904407081,-0.637855927804399,0.52356746904743,0.99988601171724
"ENSG00000135390",128.681533733516,-1.09596610505847,1.75498184280117,-0.624488572092105,0.532306773089486,0.99988601171724
"ENSG00000135392",6.05522149076294,5.91695669023645,3.35826978732625,1.76190629846548,0.0780851302815519,NA
"ENSG00000135404",259.822327513204,0.827425846428217,1.75454832690659,0.471589088621479,0.637220116509072,0.99988601171724
"ENSG00000135406",0,NA,NA,NA,NA,NA
"ENSG00000135407",3.4546380035744,5.11039856684167,3.67222430546892,1.3916357340239,0.1640327322134,NA
"ENSG00000135409",0,NA,NA,NA,NA,NA
"ENSG00000135413",0,NA,NA,NA,NA,NA
"ENSG00000135414",12.6475342319774,-1.29055973600124,2.95225995765827,-0.437142986901774,0.662007653864639,NA
"ENSG00000135423",0,NA,NA,NA,NA,NA
"ENSG00000135424",3.43819016899416,2.25298738590411,3.35214568119169,0.672103064775864,0.501518085560492,NA
"ENSG00000135426",0.389283652777704,-2.06981017567233,4.94574703873113,-0.418503040989203,0.675579363633204,NA
"ENSG00000135436",0,NA,NA,NA,NA,NA
"ENSG00000135437",3.01485606737823,0.671157165321586,3.89385972012441,0.17236295438505,0.863152194384045,NA
"ENSG00000135439",0,NA,NA,NA,NA,NA
"ENSG00000135441",10.9207284059675,2.33731264751711,2.24210139315634,1.04246518674462,0.29719605774291,NA
"ENSG00000135443",0,NA,NA,NA,NA,NA
"ENSG00000135446",38.3814977793289,1.89097809551153,1.89712633511528,0.996759182828286,0.31888141500995,0.99988601171724
"ENSG00000135447",0,NA,NA,NA,NA,NA
"ENSG00000135451",0.369401021809025,1.74359418455288,4.93536676951511,0.353285635289104,0.723874313490992,NA
"ENSG00000135452",75.9173351145041,1.47500827956797,2.14163137682325,0.688731167992082,0.490992458425765,0.99988601171724
"ENSG00000135454",4.82999666492537,-4.49416147711245,3.56645600883888,-1.260119700334,0.207626184521905,NA
"ENSG00000135457",6.86518508947665,-0.85389391879604,2.89003965966872,-0.295460969173662,0.767641764191108,NA
"ENSG00000135469",0,NA,NA,NA,NA,NA
"ENSG00000135472",0,NA,NA,NA,NA,NA
"ENSG00000135473",0,NA,NA,NA,NA,NA
"ENSG00000135476",1.94641826388852,-4.5009297548212,4.8170802747905,-0.934368849607131,0.350113660425736,NA
"ENSG00000135477",0,NA,NA,NA,NA,NA
"ENSG00000135480",0,NA,NA,NA,NA,NA
"ENSG00000135482",3.32971549272454,3.11977600753725,3.43843375091244,0.907324739558925,0.364235095238137,NA
"ENSG00000135486",731.351346179244,0.244364993894709,1.75156009462998,0.139512766158521,0.889044968657557,0.99988601171724
"ENSG00000135502",0,NA,NA,NA,NA,NA
"ENSG00000135503",0,NA,NA,NA,NA,NA
"ENSG00000135506",17.4565970983945,1.47705010074449,2.05941891656047,0.717216924088169,0.473240258160462,0.99988601171724
"ENSG00000135517",0,NA,NA,NA,NA,NA
"ENSG00000135519",0,NA,NA,NA,NA,NA
"ENSG00000135521",63.5689310741587,0.500455423646618,1.86220231371223,0.268743852352421,0.78812680344215,0.99988601171724
"ENSG00000135525",0.369401021809025,1.74359418455288,4.93536676951511,0.353285635289104,0.723874313490992,NA
"ENSG00000135535",133.905808391365,-0.690925047511261,1.7622853371426,-0.39206196235596,0.695012431777483,0.99988601171724
"ENSG00000135537",10.5677551589432,6.73270874598143,2.8585446418179,2.35529249656908,0.0185081307412299,NA
"ENSG00000135540",179.110076388212,-1.71608523103345,1.68974570259647,-1.01558786531992,0.309825685779612,0.99988601171724
"ENSG00000135541",56.5269979803702,0.820909649556985,1.86175046695583,0.440934305712443,0.659260557113568,0.99988601171724
"ENSG00000135547",0,NA,NA,NA,NA,NA
"ENSG00000135549",7.07925371127858,-0.496295824701174,3.2066637094874,-0.15477015043168,0.877002524119206,NA
"ENSG00000135569",0,NA,NA,NA,NA,NA
"ENSG00000135577",0,NA,NA,NA,NA,NA
"ENSG00000135587",0,NA,NA,NA,NA,NA
"ENSG00000135596",0.369401021809025,1.74359418455288,4.93536676951511,0.353285635289104,0.723874313490992,NA
"ENSG00000135597",12.8493229028758,1.71943861907525,2.86304759641531,0.600562359224514,0.548131514883191,NA
"ENSG00000135604",0,NA,NA,NA,NA,NA
"ENSG00000135605",0.369401021809025,1.74359418455288,4.93536676951511,0.353285635289104,0.723874313490992,NA
"ENSG00000135617",19.6970456442868,-7.85883738935818,3.09934618083236,-2.53564362637529,0.0112240891400452,0.191780551198184
"ENSG00000135622",13.1615130703329,0.958398313904279,2.19121124240491,0.437382893696918,0.661833687895525,NA
"ENSG00000135624",183.928201054476,-0.439565839538163,1.8766596244624,-0.234227791661519,0.814808140420202,0.99988601171724
"ENSG00000135625",0,NA,NA,NA,NA,NA
"ENSG00000135631",1.08567312119777,-3.67747231192949,4.847291084396,-0.758665458273738,0.448052704709808,NA
"ENSG00000135632",39.4222949505371,-8.85855281818007,2.73296112558855,-3.24137534750787,0.00118954444832368,0.0907054080787593
"ENSG00000135636",0,NA,NA,NA,NA,NA
"ENSG00000135637",15.0605673805454,1.58226661944158,2.31666789320547,0.68299242376613,0.494611629916011,NA
"ENSG00000135638",0,NA,NA,NA,NA,NA
"ENSG00000135643",8.73481507323172,-0.205050024415568,3.09618893770612,-0.0662265864716525,0.947197430290955,NA
"ENSG00000135655",112.649496395138,-0.692863500637096,2.009257689322,-0.344835560077362,0.730217997834544,0.99988601171724
"ENSG00000135677",7.32505166937482,-0.46353345954939,2.40020687481062,-0.193122294754681,0.846863192628724,NA
"ENSG00000135678",9.55829411466467,2.21450876477489,2.3550501675088,0.940323393245341,0.347051703722334,NA
"ENSG00000135679",108.815995244137,2.29402415611218,1.82473092958701,1.2571848917097,0.208686692801621,0.936908723605884
"ENSG00000135686",28.9609120031261,3.00282674065058,1.98964734920731,1.50922561319569,0.131241136837392,0.787446821024354
"ENSG00000135697",0,NA,NA,NA,NA,NA
