NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_192	GTSE1	G2 and S-phase expressed 1 [Source:HGNC Symbol;Acc:HGNC:13698]	11205	-1.6052618026733398	-0.26092452	Yes	
row_193	ASPM	assembly factor for spindle microtubules [Source:HGNC Symbol;Acc:HGNC:19048]	11220	-1.624297022819519	-0.25360444	Yes	
row_194	CENPA	centromere protein A [Source:HGNC Symbol;Acc:HGNC:1851]	11222	-1.6257497072219849	-0.24516703	Yes	
row_195	NCAPH	non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]	11230	-1.6302770376205444	-0.23721807	Yes	
row_196	ZNF165	zinc finger protein 165 [Source:HGNC Symbol;Acc:HGNC:12953]	11300	-1.7039837837219238	-0.23417507	Yes	
row_197	CCNB1	cyclin B1 [Source:HGNC Symbol;Acc:HGNC:1579]	11307	-1.7122070789337158	-0.22571124	Yes	
row_198	CDR2	cerebellar degeneration related protein 2 [Source:HGNC Symbol;Acc:HGNC:1799]	11325	-1.7375471591949463	-0.21805353	Yes	
row_199	KIF20B	kinesin family member 20B [Source:HGNC Symbol;Acc:HGNC:7212]	11358	-1.7734533548355103	-0.21148801	Yes	
row_200	MTMR6	myotubularin related protein 6 [Source:HGNC Symbol;Acc:HGNC:7453]	11398	-1.8271260261535645	-0.20523864	Yes	
row_201	DEPDC1	DEP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22949]	11405	-1.8465049266815186	-0.19607078	Yes	
row_202	PIMREG	PICALM interacting mitotic regulator [Source:HGNC Symbol;Acc:HGNC:25483]	11417	-1.8616563081741333	-0.18725027	Yes	
row_203	PSRC1	proline and serine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:24472]	11420	-1.8711084127426147	-0.17761199	Yes	
row_204	UBE2D1	ubiquitin conjugating enzyme E2 D1 [Source:HGNC Symbol;Acc:HGNC:12474]	11441	-1.8970309495925903	-0.1693743	Yes	
row_205	AURKB	aurora kinase B [Source:HGNC Symbol;Acc:HGNC:11390]	11478	-1.9612162113189697	-0.1621659	Yes	
row_206	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B [Source:HGNC Symbol;Acc:HGNC:1149]	11562	-2.105116128921509	-0.15821506	Yes	
row_207	DEPDC1B	DEP domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24902]	11587	-2.147042989730835	-0.14900817	Yes	
row_208	NDC80	NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16909]	11593	-2.1584882736206055	-0.13811941	Yes	
row_209	TDP1	tyrosyl-DNA phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:18884]	11640	-2.2520980834960938	-0.13023971	Yes	
row_210	EIF2AK3	eukaryotic translation initiation factor 2 alpha kinase 3 [Source:HGNC Symbol;Acc:HGNC:3255]	11652	-2.2693798542022705	-0.11928178	Yes	
row_211	KIF20A	kinesin family member 20A [Source:HGNC Symbol;Acc:HGNC:9787]	11657	-2.278067111968994	-0.1076808	Yes	
row_212	KNSTRN	kinetochore localized astrin (SPAG5) binding protein [Source:HGNC Symbol;Acc:HGNC:30767]	11723	-2.4587433338165283	-0.100339636	Yes	
row_213	TTK	TTK protein kinase [Source:HGNC Symbol;Acc:HGNC:12401]	11731	-2.4982120990753174	-0.087840654	Yes	
row_214	ARHGAP11A	Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783]	11827	-2.8756461143493652	-0.08087476	Yes	
row_215	TOP2A	DNA topoisomerase II alpha [Source:HGNC Symbol;Acc:HGNC:11989]	11840	-2.929856538772583	-0.06653975	Yes	
row_216	GOT1	glutamic-oxaloacetic transaminase 1 [Source:HGNC Symbol;Acc:HGNC:4432]	11854	-3.0108587741851807	-0.05186545	Yes	
row_217	NIF3L1	NGG1 interacting factor 3 like 1 [Source:HGNC Symbol;Acc:HGNC:13390]	11905	-3.482064962387085	-0.03787927	Yes	
row_218	NUP35	nucleoporin 35 [Source:HGNC Symbol;Acc:HGNC:29797]	11911	-3.5814967155456543	-0.019530604	Yes	
row_219	CDC27	cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728]	11927	-4.083765029907227	5.975231E-4	Yes	
